_ja_mir_händ_immer_ggèèrtneret_mir_händ_en_groosse_gaarten_um_s_huus_ume_ghaa_	<placeholder>	_ja_wir_haben_immer_gegärtnert_wir_haben_einen_grossen_garten_um_das_haus_umhin_gehabt_
_und_und_sind_sälbschtversoorger_gsii_	<placeholder>	_und_und_sind_selbstversorger_gewesen_
_aber_ich_has_trozdäm_häm_miirs_gmèèrkt_	<placeholder>	_aber_ich_habe_es_trotzdem_haben_wir_es_gemerkt_
_ebe_wil_grad_na_wo_min_brüeder_naa_dehäim_gsii_isch_dèè_hät_immer_hunger_ghaa_	<placeholder>	_eben_weil_gerade_noch_wo_mein_bruder_noch_daheim_gewesen_ist_der_hat_immer_hunger_gehabt_
_ich_wäisses_na_das_mini_mueter_amig_isch_goge_	<placeholder>	_ich_weiss_es_noch_dass_meine_mutter_allweg_ist_gan_
_goge_aijer_iituusche_gäge_brootmargge_	<placeholder>	_gan_eier_eintauschen_gegen_brotmarken_
_imer_so_s_s_isch_imer_äi_tuuscherei_gsii_	<placeholder>	_immer_so_es_es_ist_immer_eine_tauscherei_gewesen_
_vo_razionierigsmaarke_	<placeholder>	_von_rationierungsmarken_
_die_wo_wool_lieber_schoggi_ghaa_händ_oder_lieber_kafi_	<placeholder>	_die_wo_wohl_lieber_schoggi_gehabt_haben_oder_lieber_kaffee_
_die_händ_vilicht_öpperem_ggèè_wo_ebe_d_aijer_zum_bischpil_	<placeholder>	_die_haben_vielleicht_etwerem_gegeben_wo_eben_die_eier_zum_beispiel_
_und_dän_häm_miir_ja_en_puur_ghaa_i_de_verwantschaft_	<placeholder>	_und_dann_haben_wir_ja_einen_bauer_gehabt_in_der_verwandtschaft_
_bi_dèm_isch_me_imer_go_puurebroot_und_schpäk_hole_das_wäissi_na_	<placeholder>	_bei_dem_ist_man_immer_gan_bauernbrot_und_speck_holen_das_weiss_ich_noch_
_uf_uurdorff_	<placeholder>	_auf_urdorf_
_ja_da_hämer_häts_lüüt_ggèè_wo_amig_chliini_mèèrggli_überchoo_händ_	<placeholder>	_ja_da_haben_wir_hat_es_leute_gegeben_wo_allweg_kleine_märklein_übergekommen_haben_
_bi_mim_leermäischter_das_wäissi_na_guet_	<placeholder>	_bei_meinem_lehrmeister_das_weiss_ich_noch_gut_
_und_dän_händ_si_immer_in_verlangt_wel_	<placeholder>	_und_dann_haben_sie_immer_ihn_verlangt_weil_
_wän_si_ooni_mèèrggli_händ_welen_und_èèr_	<placeholder>	_wenn_sie_ohne_märklein_haben_wollen_und_er_
_èr_hät_son_e_guets_hèèrz_ghaa_hät_amig_nöd_andersch_chöne_	<placeholder>	_er_hat_so_ein_gutes_herz_gehabt_hat_allweg_nicht_anders_können_
_dè_hät_sicher_mängmaal_na_	<placeholder>	_der_hat_sicher_manchmal_noch_
_na_schwirikäite_ghaa_das_er_d_waar_wider_überchoo_hät_er_hät_ja_	<placeholder>	_noch_schwierigkeiten_gehabt_dass_er_die_ware_wieder_übergekommen_hat_er_hat_ja_
_das_müese_abrächnen_oder_	<placeholder>	_das_müssen_abrechnen_oder_
_das_hät_mer_so_uf_böge_die_die_maargge_	<placeholder>	_das_hat_man_so_auf_bögen_die_die_marken_
_sind_so_chliine_mèèrggli_gsii_	<placeholder>	_sind_so_kleine_märklein_gewesen_
_hät_me_müesen_uf_groossi_bögen_ufchlèbe_	<placeholder>	_hat_man_müssen_auf_grosse_bögen_aufkleben_
_das_han_ich_ä_immer_müese_mache_	<placeholder>	_das_habe_ich_auch_immer_müssen_machen_
_und_bis_die_böge_vol_gsii_sind_häts_müse_deklarieren_obe_	<placeholder>	_und_bis_die_bögen_voll_gewesen_sind_hat_es_müssen_deklarieren_oben_
_und_dän_hät_me_das_müse_gläub_uf_bèèrn_ufe_schike_	<placeholder>	_und_dann_hat_man_das_müssen_glaub_auf_bern_aufhin_schicken_
_as_	<placeholder>	_as_
_ja_s_ernèèrigs_departemänt_häts_gläub_ghäisse_	<placeholder>	_ja_das_ernährungs_departement_hat_es_glaub_geheissen_
_da_mag_ich_mich_scho_na_erinere_	<placeholder>	_da_mag_ich_mich_schon_noch_erinnern_
_und_zum_biischpil_schoggelade_	<placeholder>	_und_zum_beispiel_schokolade_
_han_ich_nie_ghaa_wèret_em_chrieg_	<placeholder>	_habe_ich_nie_gehabt_während_dem_krieg_
_wel_iich_ha_mini_phünkt_verschänkt_	<placeholder>	_weil_ich_habe_meine_punkte_verschenkt_
_dène_woo_	<placeholder>	_denen_wo_
_de_chunde_	<placeholder>	_den_kunden_
_won_iich_äifach_won_ich_guet_ha_möge_	<placeholder>	_wo_ich_einfach_wo_ich_gut_habe_gemocht_
_han_das_hät_e_tafle_ggèè_im_monet_	<placeholder>	_habe_das_hat_eine_tafel_gegeben_im_monat_
_händ_si_nöd_vil_müese_	<placeholder>	_haben_sie_nicht_viel_müssen_
_müese_de_han_ich_amig_lieber_gaar_e_käni_ghaa_	<placeholder>	_müssen_dann_habe_ich_allweg_lieber_gar_e_keine_gehabt_
_jaa_dän_han_ich_öpperem_won_ich_guet_ha_möge_han_ich_gsäit_si_chönd_miini_haa_	<placeholder>	_ja_dann_habe_ich_etwerem_wo_ich_gut_habe_gemocht_habe_ich_gesagt_sie_können_meine_haben_
_jaa_das_sind_eben_esoo_wüssed_sii_daame_vom_züribärg_gsii_	<placeholder>	_ja_das_sind_eben_so_wissen_sie_damen_vom_zürichberg_gewesen_
_und_soo_mir_händ_seer_	<placeholder>	_und_so_wir_haben_sehr_
_seer_iiflussriichi_chundschaft_ghaa_deet_oben_abe_	<placeholder>	_sehr_einflussreiche_kundschaft_gehabt_dort_oben_abhin_
_und_jaa_sind_die_gsii_wo_wo_oder_vom_see_oben_abe_sinds_ä_hät_er_ä_e_paar_chundinne_ghaa_	<placeholder>	_und_ja_sind_die_gewesen_wo_wo_oder_vom_see_oben_abhin_sind_es_auch_hat_er_auch_ein_paar_kundinnen_gehabt_
_won_e_	<placeholder>	_wo_e_
_won_imer_öppis_schpeziels_händ_wele_	<placeholder>	_wo_immer_etwas_spezielles_haben_wollen_
_ich_gläub_es_hät_amig_ä_kontrole_ggèè_jaja_	<placeholder>	_ich_glaube_es_hat_allweg_eine_kontrolle_gegeben_jaja_
_s_isch_schwèèr_schtraafbaar_gsii_	<placeholder>	_es_ist_schwer_strafbar_gewesen_
_scho_nööd_als_landeninhaber_	<placeholder>	_schon_nicht_als_ladeninhaber_
_aber_èèr_hät_daas_vilicht_chöne_schäukle_mit_sim_schwigervatter_em_usebänz_	<placeholder>	_aber_er_hat_das_vielleicht_können_schaukeln_mit_seinem_schwiegervater_dem_usebänz_
_wil_dèè_es_reschterand_und_e_bekerei_ghaa_hät_	<placeholder>	_weil_der_ein_restaurant_und_eine_bäckerei_gehabt_hat_
_waarschinli_hät_dèè_chönen_öppis_schäukle_	<placeholder>	_wahrscheinlich_hat_der_können_etwas_schaukeln_
_si_händ_ja_dène_juden_ä_möse_zässe_gèè_	<placeholder>	_sie_haben_ja_denen_juden_auch_müssen_zu_essen_geben_
_wos_häimlich_gha_händ_	<placeholder>	_wo_sie_heimlich_gehabt_haben_
_aso_iich_ha_nie_hunger_ghaa_das_han_ich_nööd_	<placeholder>	_also_ich_habe_nie_hunger_gehabt_das_habe_ich_nicht_
_würklich_nie_hunger_ghaa_aber_	<placeholder>	_wirklich_nie_hunger_gehabt_aber_
_mir_händ_äu_nöd_z_vil_ghaa_waarschinlich_	<placeholder>	_wir_haben_auch_nicht_zu_viel_gehabt_wahrscheinlich_
_susch_het_mer_ja_nöd_eersch_nach_em_chrieg_dän_zuegnoo_oder_me_	<placeholder>	_sonst_hätte_man_ja_nicht_erst_nach_dem_krieg_dann_zugenommen_oder_me_
_mir_öisi_mer_händ_nie_probleem_gha_mit_figuuren_und_soo_	<placeholder>	_wir_unsere_wir_haben_nie_probleme_gehabt_mit_figuren_und_so_
_das_hät_me_nöd_ghaa_	<placeholder>	_das_hat_man_nicht_gehabt_
_aso_ich_bi_i_de_junge_chile_debii_gsii_	<placeholder>	_also_ich_bin_in_der_jungen_kirche_dabei_gewesen_
_da_häm_mir_üs_echli_kümmeret_um_di_alte_lüüt_und_	<placeholder>	_da_haben_wir_uns_ein_klein_gekümmert_um_die_alten_leute_und_
_und_um_di_chranke_	<placeholder>	_und_um_die_kranken_
_ich_gläube_susch_han_ich_	<placeholder>	_ich_glaube_sonst_habe_ich_
_ich_ha_gaar_käi_ziit_ghaa_ich_ha_dän_soo_en_arbetsziit_ghaa_ich_gläub_ich_ha_gaar_käi_ziit_ghaa_	<placeholder>	_ich_habe_gar_keine_zeit_gehabt_ich_habe_dann_so_eine_arbeitszeit_gehabt_ich_glaube_ich_habe_gar_keine_zeit_gehabt_
_die_eerschte_fründ_han_ich_doo_ghaa_	<placeholder>	_die_ersten_freunde_habe_ich_da_gehabt_
_fottograaf_übrigens_isch_der_eerscht_gsii_	<placeholder>	_fotograf_übrigens_ist_der_erste_gewesen_
_ganz_en_hübsche_	<placeholder>	_ganz_ein_hübscher_
_ich_gläube_nööd_	<placeholder>	_ich_glaube_nicht_
_ich_mues_ä_ich_mues_zuegèè_ich_ha_nöd_nu_di_jung_chile_ghaa_ich_ha_scho_als_chind_	<placeholder>	_ich_muss_ä_ich_muss_zugeben_ich_habe_nicht_nur_die_junge_kirche_gehabt_ich_habe_schon_als_kind_
_bin_ich_i_jede_veräin_wos_gschichte_ggèè_hät_	<placeholder>	_bin_ich_ich_jeden_verein_wo_es_geschichten_gegeben_hat_
_bini_han_ich_abklapperet_	<placeholder>	_bin_ich_habe_ich_abgeklappert_
_wän_de_hoffnigsbund_isch_vo_de_reformiirte_chilen_uus_näi_vom_bläuchrüüz_hèèr_gsii_	<placeholder>	_wenn_der_hoffnungsbund_ist_von_der_reformierten_kirche_aus_nein_vom_blaukreuz_her_gewesen_
_daa_bin_ich_jede_samschtig_go_gschichte_lose_	<placeholder>	_da_bin_ich_jeden_samstag_gan_geschichten_losen_
_i_de_suntigschuel_bini_	<placeholder>	_in_der_sonntagsschule_bin_ich_
_meereri_klasse_ggange_	<placeholder>	_mehrere_klassen_gegangen_
_wo_nöd_grad_mitenand_gha_händ_	<placeholder>	_wo_nicht_gerade_miteinander_gehabt_haben_
_nu_imer_ich_han_immer_gschichte_wele_ghööre_	<placeholder>	_nur_immer_ich_habe_immer_geschichten_wollen_hören_
_ich_gläub_ich_han_e_chlii_i_i_de_	<placeholder>	_ich_glaube_ich_habe_ein_klein_in_in_den_
_wulche_gläbt_	<placeholder>	_wolken_gelebt_
_ich_gläub_nööd_ich_bin_scho_chli_nööd_es_normaals_chind_gsii_ich_waarschinlich_bin_ich_	<placeholder>	_ich_glaube_nicht_ich_bin_schon_klein_nicht_ein_normales_kind_gewesen_ich_wahrscheinlich_bin_ich_
_e_tröimeri_gsii_ich_mag_mi_äu_erinere_das_ich_	<placeholder>	_eine_träumerin_gewesen_ich_mag_mich_auch_erinnern_dass_ich_
_di_i_de_wise_glège_bi_	<placeholder>	_die_in_der_wiese_gelegen_bin_
_schtundelang_und_glueget_ha_	<placeholder>	_stundenlang_und_gelugt_habe_
_bi_de_wulche_was_für_foorme_das_die_händ_und_soo_	<placeholder>	_bei_den_wolken_was_für_formen_das_die_haben_und_so_
_und_min_vatter_hät_ä_imer_gsäit_du_	<placeholder>	_und_mein_vater_hat_auch_immer_gesagt_du_
_du_tröimsch_wider_emaal_	<placeholder>	_du_träumst_wieder_einmal_
_das_das_isch_äifacht_	<placeholder>	_das_das_ist_einfach_
_das_isch_alwääg_äifach_mis_naturel_gsii_	<placeholder>	_das_ist_allweg_einfach_mein_naturell_gewesen_
_und_und_ebe_mer_hät_	<placeholder>	_und_und_eben_man_hat_
_mer_hät_susch_viil_	<placeholder>	_man_hat_sonst_viel_
_was_ich_vil_bi_is_theaater_das_chunt_mer_jez_grad_in_sin_	<placeholder>	_was_ich_viel_bin_in_das_theater_das_kommt_mir_jetzt_gerade_in_den_sinn_
_zu_dère_zit_	<placeholder>	_zu_der_zeit_
_isch_jaa_sind_jaa_im_schäuschpiilhuus_sind_ja_di_tüütsche_flüchtlings_	<placeholder>	_ist_ja_sind_ja_im_schauspielhaus_sind_ja_die_deutschen_flüchtlings_
_schäuschpiler_	<placeholder>	_schauspieler_
_giise_	<placeholder>	_gise_
_beker_	<placeholder>	_becker_
_die_sind_doch_al_choo_und_	<placeholder>	_die_sind_doch_alle_gekommen_und_
_würklich_aso_da_bin_ich_also_i_de_wuche_mängmaal_zwäimaal_ggange_	<placeholder>	_wirklich_also_da_bin_ich_also_in_der_woche_manchmal_zweimal_gegangen_
_das_das_hät_mir_seer_vil_bedüütet_äu_is_ooperehuus_bin_ich_immer_ggange_	<placeholder>	_das_das_hat_mir_sehr_viel_bedeutet_auch_ins_opernhaus_bin_ich_immer_gegangen_
_ich_gläub_das_isch_so_mini_	<placeholder>	_ich_glaube_das_ist_so_meine_
_mini_freiziit_gsii_won_ich_gha_han_	<placeholder>	_meine_freizeit_gewesen_wo_ich_gehabt_habe_
_und_han_äu_i_dère_wält_gläbt_vom_schäuschpiil_und_vom_	<placeholder>	_und_habe_auch_in_der_welt_gelebt_vom_schauspiel_und_vom_
_vo_de_oopere_äu_deete_nöd_würklich_	<placeholder>	_von_der_oper_auch_dort_nicht_wirklich_
_de_schiller_jaa_guet_asoo_	<placeholder>	_der_schiller_ja_gut_also_
_dasch_ja_nöd_scho_par_scho_polittisch_gsii_	<placeholder>	_das_ist_ja_nicht_schon_paar_schon_politisch_gewesen_
_esoo_	<placeholder>	_so_
_d_röiber_zum_biischpil_käned_si_die_ebe_	<placeholder>	_die_räuber_zum_beispiel_kennen_sie_die_eben_
_das_isch_scho_ä_polittisch_und_	<placeholder>	_das_ist_schon_auch_politisch_und_
_büchner_isch_dän_ä_	<placeholder>	_büchner_ist_dann_auch_
_gschpilt_woorden_und_dän_isch_	<placeholder>	_gespielt_worden_und_dann_ist_
_isch_äu_de_vom_saartre_	<placeholder>	_ist_auch_der_vom_sartre_
_aber_ich_gläub_ich_ha_die_gaar_nöd_verschtande_	<placeholder>	_aber_ich_glaube_ich_habe_die_gar_nicht_verstanden_
_ich_gläub_das_han_ich_gaar_nööd_verschtande_	<placeholder>	_ich_glaube_das_habe_ich_gar_nicht_verstanden_
_de_saartre_hät_ja_	<placeholder>	_der_sartre_hat_ja_
_lö_diable_é_lö_bò̃ò̃_djöö_isch_ja_es_schtuk_gsii_	<placeholder>	_le_diable_et_le_bon_dieu_ist_ja_ein_stück_gewesen_
_han_iich_imer_tänkt_da_chum_iich_nöd_druus_	<placeholder>	_habe_ich_immer_gedacht_da_komme_ich_nicht_daraus_
_und_dèè_hät_jaa_de_saarte_hät_sicher_polittische_schtuk_gschribe_	<placeholder>	_und_der_hat_ja_der_sartre_hat_sicher_politische_stücke_geschrieben_
_ich_bi_äifach_gäärn_is_theaater_und_	<placeholder>	_ich_bin_einfach_gerne_in_das_theater_und_
_ha_daas_wo_mir_gfale_hät_han_ich_uf_miich_gaa_laa_	<placeholder>	_habe_das_wo_mir_gefallen_hat_habe_ich_auf_mich_gehen_lassen_
_und_und_bin_wider_häi_für_en_franke_häm_miir_ja_chöne_mit_de_legi_is_theaater_das_isch_nattüürli_	<placeholder>	_und_und_bin_wieder_heim_für_einen_franken_haben_wir_ja_können_mit_der_legi_in_das_theater_das_ist_natürlich_
_wènig_gsii_oder_das_hät_me_	<placeholder>	_wenig_gewesen_oder_das_hat_man_
_da_hät_me_sich_daas_scho_chöne_läischte_	<placeholder>	_da_hat_man_sich_das_schon_können_leisten_
_mer_hät_	<placeholder>	_man_hat_
_mer_isch_im_im_flööboden_oben_und_a_de_biligschte_pläz_gsii_	<placeholder>	_man_ist_im_im_flohboden_oben_und_an_den_billigsten_plätzen_gewesen_
_kino_hät_föifedachzg_rappe_koschtet_	<placeholder>	_kino_hat_fünfundachtzig_rappen_gekostet_
_de_biligscht_plaz_und_	<placeholder>	_der_billigste_platz_und_
_und_ane_ane_sächsevierzgi_	<placeholder>	_und_anno_anno_sechsundvierzig_
_isch_ich_mues_schtudiere_	<placeholder>	_ist_ich_muss_studieren_
_naai_wen_isch_ez_d_roosmarii_d_ireen_ja_d_roosmarii_	<placeholder>	_nein_wann_ist_jetzt_die_rosmarie_die_irene_ja_die_rosmarie_
_d_ireen_isch_ane_zwaijevierzgi_geboore_und_d_rosmarii_ane_vierevierzgi_	<placeholder>	_die_irene_ist_anno_zweiundvierzig_geboren_und_die_rosmarie_anno_vierundvierzig_
_isch_a_na_wärend_em_chrieg_gsii_hemmer_no_die_zwai_maitli_ibercho_ja_	<placeholder>	_ist_auch_noch_während_dem_krieg_gewesen_haben_wir_noch_die_zwei_mädchen_übergekommen_ja_
_iich_han_de_furier_und_de_fäldwaibel_ghaa_	<placeholder>	_ich_habe_den_fourier_und_den_feldweibel_gehabt_
_nätti_sseer_nätti_ich_ha_die_fasch_nie_gsee_	<placeholder>	_nette_sehr_nette_ich_habe_die_fast_nie_gesehen_
_die_sind_choo_und_hend_der_schlüssel_ghaa_mir_sind_s_isch_	<placeholder>	_die_sind_gekommen_und_haben_den_schlüssel_gehabt_wir_sind_es_ist_
_uissenuufe_iises_hiisli_schtaat_ez_nimme_uissenuufen_e_schtäge_gsii_und_de_hend_sii_de_schlüssel_ghaa_	<placeholder>	_aussen_aufhin_unser_häuslein_steht_jetzt_nicht_mehr_aussen_aufhin_eine_stiege_gewesen_und_dann_haben_sie_den_schlüssel_gehabt_
_ùnd_de_hend_si_chennen_ine_rächts_isch_gad_ires_schlaafzimer_gsii_	<placeholder>	_und_dann_haben_sie_können_inhin_rechts_ist_gerade_ihr_schlafzimmer_gewesen_
_und_si_sind_wider_am_morge_ggange_mängisch_frie_zimmli_frie_und_iich_ha_und_de_gwäsche_	<placeholder>	_und_sie_sind_wieder_am_morgen_gegangen_mängist_früh_ziemlich_früh_und_ich_habe_und_dann_gewaschen_
_e_hend_si_sich_miesse_i_de_chuchi_mer_hend_ja_niene_me_het_ja_kai_baad_me_het_e_kai_tuschi_niit_ghaa_	<placeholder>	_e_haben_sie_sich_müssen_in_der_küche_wir_haben_ja_niener_man_hat_ja_kein_bad_man_hat_e_keine_dusche_nichts_gehabt_
_dùezmaal_isch_es_schens_hüüsli_gsii_aber_me_het_sich_im_weezee_isch_es_tröögli_gsii_	<placeholder>	_dazumal_ist_ein_schönes_häuslein_gewesen_aber_man_hat_sich_im_wc_ist_ein_tröglein_gewesen_
_de_hend_si_siich_deete_oder_i_de_chuchi_aber_nid_chalt_und_warm_wasser_	<placeholder>	_dann_haben_sie_sich_dort_oder_in_der_küche_aber_nicht_kalt_und_warm_wasser_
_isch_a_nur_chalt_wasser_gsii_isch_halt_friener_soo_gsii_	<placeholder>	_ist_a_nur_kalt_wasser_gewesen_ist_halt_früher_so_gewesen_
_und_weezee_isch_e_soo_es_plumps_kloset_gsi_	<placeholder>	_und_wc_ist_e_so_ein_plumps_klosett_gewesen_
_und_sii_hend_niit_anders_gwisst_si_sind_zfride_gsii_	<placeholder>	_und_sie_haben_nichts_anderes_gewusst_sie_sind_zufrieden_gewesen_
_und_die_han_ich_i_jedem_es_tiechli_anghänkt_	<placeholder>	_und_die_habe_ich_in_jedem_ein_tüchlein_anhingehängt_
_ùnd_ùnd_dena_wen_si_furt_gsii_sind_bin_ich_go_d_better_ich_haa_vo_aafang_a_gsait_ich_tüeg_d_better_mache_	<placeholder>	_und_und_denen_wenn_sie_fort_gewesen_sind_bin_ich_gan_die_betten_ich_habe_von_anfang_an_gesagt_ich_tue_die_betten_machen_
_daa_han_ich_pettet_ùnd_das_ich_ha_si_mängisch_ganz_monet_nie_oder_chuim_chuim_gsee_	<placeholder>	_da_habe_ich_gebettet_und_das_ich_habe_sie_mängist_ganzen_monat_nie_oder_kaum_kaum_gesehen_
_und_d_schue_hend_si_sälber_puzt_und_soo_	<placeholder>	_und_die_schuhe_haben_sie_selber_geputzt_und_so_
_und_das_gäld_ich_waiss_gaar_nid_rächt_wie_han_ich_alig_daas_überchoo_ich_glòübe_vom_bund_	<placeholder>	_und_das_geld_ich_weiss_gar_nicht_recht_wie_habe_ich_allweg_das_übergekommen_ich_glaube_vom_bund_
_das_isch_mir_zuegschikt_worde_oder_praacht_worde_das_waissi_nimme_	<placeholder>	_das_ist_mir_zugeschickt_worden_oder_gebracht_worden_das_weiss_ich_nicht_mehr_
_aso_das_zimmergäld_han_ich_alig_esoo_überchoo_ja_	<placeholder>	_also_das_zimmergeld_habe_ich_allweg_so_übergekommen_ja_
_deet_wo_die_schtruub_ziit_gsii_isch_	<placeholder>	_dort_wo_die_strube_zeit_gewesen_ist_
_jaa_doo_isch_	<placeholder>	_ja_da_ist_
_do_isch_min_maa_mit_siner_ainhait_	<placeholder>	_da_ist_mein_mann_mit_seiner_einheit_
_sind_si_uf_schtans_choo_	<placeholder>	_sind_sie_auf_stans_gekommen_
_und_sind_paraat_gsii_fir_wohii_miemmer_zeersch_är_isch_no_	<placeholder>	_und_sind_parat_gewesen_für_wohin_müssen_wir_zuerst_er_ist_noch_
_je_det_wos_echli_bräntschilig_gsii_isch_	<placeholder>	_ja_dort_wo_es_ein_klein_bräntschilig_gewesen_ist_
_he_womme_	<placeholder>	_he_wo_man_
_woo_nai_doo_isch_min_maa_z_nüüechilch_gsii_aber_es_isch_aimaal_echlii_	<placeholder>	_wo_nein_da_ist_mein_mann_zu_neuenkirch_gewesen_aber_es_ist_einmal_ein_klein_
_schlim_gsii_do_sind_si_z_schtans_gsii_ùnd_alli_i_beraitschtellig_im_òüto_	<placeholder>	_schlimm_gewesen_da_sind_sie_zu_stans_gewesen_und_alle_in_bereitstellung_im_auto_
_isch_s_ächt_dùe_gsii_und_dùe_het_eine_vo_vo_de_	<placeholder>	_ist_es_echt_da_gewesen_und_da_hat_einer_von_von_den_
_vo_de_underofizier_underofizier_gsait_gang_doch_hai_go_schlaaffe_mir_sind_nooch_bim_schuelhuis_gwoont_	<placeholder>	_von_den_unteroffizieren_unteroffizieren_gesagt_gang_doch_heim_gan_schlafen_wir_sind_nahe_beim_schulhaus_gewohnt_
_wen_eppis_isch_chum_ich_dier_cho_chlopfen_am_schalisii_	<placeholder>	_wenn_etwas_ist_komme_ich_dir_gan_klopfen_am_jalousie_
_und_dää_isch_eppen_emal_schoo_wos_wo_kä_chrieg_gsii_isch_eppe_mit_miim_maa_zäme_gsii_	<placeholder>	_und_der_ist_etwa_einmal_schon_wo_es_wo_kein_krieg_gewesen_ist_etwa_mit_meinem_mann_zusammen_gewesen_
_isch_er_hai_cho_schlaaffe_aber_i_der_nacht_het_er_doo_gchlopfet_und_isch_er_isch_er_aifach_ggange_	<placeholder>	_ist_er_heim_gan_schlafen_aber_in_der_nacht_hat_er_da_geklopft_und_ist_er_ist_er_einfach_gegangen_
_aber_s_isch_de_niit_passiert_aber_am_morged_sind_òüto_und_òüto_gäg_ängelbärg_gfaare_basler_basler_	<placeholder>	_aber_es_ist_dann_nichts_passiert_aber_am_morgen_sind_autos_und_autos_gegen_engelberg_gefahren_basler_basler_
_die_hend_bluemeschtek_und_bluemechischtli_alles_möglichs_uf_den_òüto_obe_ghaa_und_iich_han_tänkt_	<placeholder>	_die_haben_blumenstöcke_und_blumenkistlein_alles_mögliche_auf_den_autos_oben_gehabt_und_ich_habe_gedacht_
_mir_e_sind_froo_as_mer_iises_läbe_no_chenned_rette_	<placeholder>	_wir_e_sind_froh_dass_wir_unser_leben_noch_können_retten_
_vo_bluemeschtek_das_wäär_mir_zletscht_so_bluemechischtli_üiflade_han_ììch_so_tänkt_für_mììch_he_	<placeholder>	_von_blumenstöcken_das_wäre_mir_zuletzt_so_blumenkistlein_aufladen_habe_ich_so_gedacht_für_mich_he_
_und_deet_wos_so_bräntschilig_gsii_isch_sind_sii_z_noijechilch_gsii_glòüb_ich_	<placeholder>	_und_dort_wo_es_so_bräntschilig_gewesen_ist_sind_sie_zu_neuenkirch_gewesen_glaube_ich_
_uf_der_wacht_amen_oort_imene_schtal_sind_si_dùe_gsii_	<placeholder>	_auf_der_wacht_an_einem_ort_in_einem_stall_sind_sie_da_gewesen_
_de_het_er_gsait_det_siged_vil_manne_gsi_die_haiged_pääget_	<placeholder>	_dann_hat_er_gesagt_dort_seien_viele_männer_gewesen_die_haben_gebägget_
_und_tänkt_ez_gits_chrieg_ez_mümmer_gaa_	<placeholder>	_und_gedacht_jetzt_gibt_es_krieg_jetzt_müssen_wir_gehen_
_de_het_mer_doch_gsait_der_brueder_chlöüs_heig_d_hand_uuftaa_	<placeholder>	_dann_hat_man_doch_gesagt_der_bruder_klaus_habe_die_hand_aufgetan_
_und_daa_sind_doch_ofizier_tüütschi_	<placeholder>	_und_da_sind_doch_offiziere_deutsche_
_wo_das_behòüptet_si_haigets_gsee_	<placeholder>	_wo_das_behaupten_sie_haben_sie_gesehen_
_ich_ha_das_ainisch_im_fäärnsee_e_sändig_ghöört_	<placeholder>	_ich_habe_das_einest_im_fernsehen_eine_sendung_gehört_
_und_de_hets_ghaisse_tüütschi_ofizier_	<placeholder>	_und_dann_hat_es_geheissen_deutsche_offiziere_
_tieged_daas_behòüpte_das_sig_aso_e_waarhait_	<placeholder>	_tuen_das_behaupten_das_sei_also_eine_wahrheit_
_si_haiged_e_groossi_hand_gsee_soo_groossi_hand_	<placeholder>	_sie_haben_eine_grosse_hand_gesehen_so_grosse_hand_
_äbe_isch_waar_oder_nid_waar_ich_waiss_es_nid_	<placeholder>	_eben_ist_wahr_oder_nicht_wahr_ich_weiss_es_nicht_
_mir_sind_ja_zum_glük_verschoont_plibe_und_wemmer_òü_echli_ängi_	<placeholder>	_wir_sind_ja_zum_glück_verschont_geblieben_und_wenn_wir_auch_ein_klein_enge_
_ängpäss_ghaa_hend_aber_es_isch_s_isch_ja_immer_ggange_	<placeholder>	_engpässe_gehabt_haben_aber_es_ist_es_ist_ja_immer_gegangen_
_s_isch_mängisch_echli_hert_gsii_aber_	<placeholder>	_es_ist_mängist_ein_klein_hart_gewesen_aber_
_jaa_het_men_òü_	<placeholder>	_ja_hat_man_auch_
_aber_ich_mues_säge_mi_maa_wen_er_het_wider_miesse_iiruke_er_het_nie_nie_nie_isch_er_	<placeholder>	_aber_ich_muss_sagen_mein_mann_wenn_er_hat_wieder_müssen_einrücken_er_hat_nie_nie_nie_ist_er_
_uiliidig_gsii_oder_het_gfluechet_oder_het_gsait_ghaa_	<placeholder>	_unleidig_gewesen_oder_hat_geflucht_oder_hat_gesagt_gehabt_
_mit_nidwaltner_tiitsch_de_huere_dienscht_oder_esoo_das_isch_ja_im_nidwaldner_tiitsch_isch_das_kais_wieschts_wort_	<placeholder>	_mit_nidwaldner_deutsch_der_huren_dienst_oder_so_das_ist_ja_im_nidwaldner_deutsch_ist_das_kein_wüstes_wort_
_isch_je_das_ghöört_zum_woortschaz_nie_	<placeholder>	_ist_ja_das_gehört_zum_wortschatz_nie_
_nie_het_er_gmuilet_het_gsait_ja_i_gots_name_ander_müend_òü_gaa_	<placeholder>	_nie_hat_er_gemault_hat_gesagt_ja_in_gottes_namen_andere_müssen_auch_gehen_
_het_er_amig_gsait_i_gots_name_und_mir_hend_na_wääred_em_chrieg_afaa_gschäfte_	<placeholder>	_hat_er_allweg_gesagt_in_gottes_namen_und_wir_haben_noch_während_dem_krieg_angefangen_geschäften_
_aso_er_het_gsait_mi_maa_ez_wen_der_chrieg_verbii_isch_	<placeholder>	_also_er_hat_gesagt_mein_mann_jetzt_wenn_der_krieg_vorbei_ist_
_han_ich_s_gfüül_es_git_ez_besseri_ziite_	<placeholder>	_habe_ich_das_gefühl_es_gibt_jetzt_bessere_zeiten_
